Event,Record,Country,Continent,URL,id,latitude,longitude,genero,Alpha-2 code,Alpha-3 code,Numeric,Athlete,Records
3000 m,09:27.3,Angola,Africa,https://en.wikipedia.org/wiki/List_of_Angolan_records_in_athletics,AO,-11.202692,17.873887,Female,AO,AGO,24,Neide Dias,567.3
5000 m,16:02.0,Angola,Africa,https://en.wikipedia.org/wiki/List_of_Angolan_records_in_athletics,AO,-11.202692,17.873887,Female,AO,AGO,24,Ernestina Paulino,962
10000 m,35:06.9,Angola,Africa,https://en.wikipedia.org/wiki/List_of_Angolan_records_in_athletics,AO,-11.202692,17.873887,Female,AO,AGO,24,Ernestina Paulino,2106.9
Half marathon,1:17:04,Angola,Africa,https://en.wikipedia.org/wiki/List_of_Angolan_records_in_athletics,AO,-11.202692,17.873887,Female,AO,AGO,24,Neide Dias,4624
100 m hurdles,14.38,Angola,Africa,https://en.wikipedia.org/wiki/List_of_Angolan_records_in_athletics,AO,-11.202692,17.873887,Female,AO,AGO,24,Delfina Joaquim,14.38
400 m hurdles,58.34,Angola,Africa,https://en.wikipedia.org/wiki/List_of_Angolan_records_in_athletics,AO,-11.202692,17.873887,Female,AO,AGO,24,Delfina Joaquim,58.34
3000 m steeplechase,10:56.8,Angola,Africa,https://en.wikipedia.org/wiki/List_of_Angolan_records_in_athletics,AO,-11.202692,17.873887,Female,AO,AGO,24,Lílian Silva,656.8
High jump,1.65,Angola,Africa,https://en.wikipedia.org/wiki/List_of_Angolan_records_in_athletics,AO,-11.202692,17.873887,Female,AO,AGO,24,Xenia Fortes,1.65
Pole vault,3.6,Angola,Africa,https://en.wikipedia.org/wiki/List_of_Angolan_records_in_athletics,AO,-11.202692,17.873887,Female,AO,AGO,24,Lidia Nicole Alberto,3.6
Long jump,5.84,Angola,Africa,https://en.wikipedia.org/wiki/List_of_Angolan_records_in_athletics,AO,-11.202692,17.873887,Female,AO,AGO,24,Ungudi Quiawacana,5.84
Triple jump,13.49,Angola,Africa,https://en.wikipedia.org/wiki/List_of_Angolan_records_in_athletics,AO,-11.202692,17.873887,Female,AO,AGO,24,Teresa N'Zola,13.49
Shot put,12.9,Angola,Africa,https://en.wikipedia.org/wiki/List_of_Angolan_records_in_athletics,AO,-11.202692,17.873887,Female,AO,AGO,24,Carla Carvalho,12.9
Discus throw,44.16,Angola,Africa,https://en.wikipedia.org/wiki/List_of_Angolan_records_in_athletics,AO,-11.202692,17.873887,Female,AO,AGO,24,Filomena Silva,44.16
Hammer throw,51.9,Angola,Africa,https://en.wikipedia.org/wiki/List_of_Angolan_records_in_athletics,AO,-11.202692,17.873887,Female,AO,AGO,24,Mafuta Maketa,51.9
Javelin throw,43.77,Angola,Africa,https://en.wikipedia.org/wiki/List_of_Angolan_records_in_athletics,AO,-11.202692,17.873887,Female,AO,AGO,24,Indira Manuel,43.77
100 m,10.12,Anguilla,Americas,https://en.wikipedia.org/wiki/List_of_Anguillian_records_in_athletics,AI,18.220554,-63.068615,Male,AI,AIA,660,Zharnel Hughes,10.12
200 m,20.15,Anguilla,Americas,https://en.wikipedia.org/wiki/List_of_Anguillian_records_in_athletics,AI,18.220554,-63.068615,Male,AI,AIA,660,Zharnel Hughes,20.15
400 m,47.29,Anguilla,Americas,https://en.wikipedia.org/wiki/List_of_Anguillian_records_in_athletics,AI,18.220554,-63.068615,Male,AI,AIA,660,Kirthley Richardson,47.29
800 m,01:52.2,Anguilla,Americas,https://en.wikipedia.org/wiki/List_of_Anguillian_records_in_athletics,AI,18.220554,-63.068615,Male,AI,AIA,660,Vernal Gumbs,112.2
1500 m,04:18.0,Anguilla,Americas,https://en.wikipedia.org/wiki/List_of_Anguillian_records_in_athletics,AI,18.220554,-63.068615,Male,AI,AIA,660,Nigel Richardson,258
5000 m,16:45.8,Anguilla,Americas,https://en.wikipedia.org/wiki/List_of_Anguillian_records_in_athletics,AI,18.220554,-63.068615,Male,AI,AIA,660,Michael Gumbs,1005.8
110 m hurdles,18.7,Anguilla,Americas,https://en.wikipedia.org/wiki/List_of_Anguillian_records_in_athletics,AI,18.220554,-63.068615,Male,AI,AIA,660,Andre Samuel,18.7
400 m hurdles,55.95,Anguilla,Americas,https://en.wikipedia.org/wiki/List_of_Anguillian_records_in_athletics,AI,18.220554,-63.068615,Male,AI,AIA,660,Kithley Richardson,55.95
High jump,2,Anguilla,Americas,https://en.wikipedia.org/wiki/List_of_Anguillian_records_in_athletics,AI,18.220554,-63.068615,Male,AI,AIA,660,Theron Niles,2
Pole vault,3.21,Anguilla,Americas,https://en.wikipedia.org/wiki/List_of_Anguillian_records_in_athletics,AI,18.220554,-63.068615,Male,AI,AIA,660,Andre Samuel,3.21
Long jump,6.96,Anguilla,Americas,https://en.wikipedia.org/wiki/List_of_Anguillian_records_in_athletics,AI,18.220554,-63.068615,Male,AI,AIA,660,Denvil Ruan,6.96
Triple jump,14.93,Anguilla,Americas,https://en.wikipedia.org/wiki/List_of_Anguillian_records_in_athletics,AI,18.220554,-63.068615,Male,AI,AIA,660,Denvil Ruan,14.93
Shot put,8.99,Anguilla,Americas,https://en.wikipedia.org/wiki/List_of_Anguillian_records_in_athletics,AI,18.220554,-63.068615,Male,AI,AIA,660,Tashim Fleming,8.99
Discus throw,35.39,Anguilla,Americas,https://en.wikipedia.org/wiki/List_of_Anguillian_records_in_athletics,AI,18.220554,-63.068615,Male,AI,AIA,660,Andre Samuel,35.39
Javelin throw,62.58,Anguilla,Americas,https://en.wikipedia.org/wiki/List_of_Anguillian_records_in_athletics,AI,18.220554,-63.068615,Male,AI,AIA,660,Samek Connor,62.58
4 × 100 m relay,42.5,Anguilla,Americas,https://en.wikipedia.org/wiki/List_of_Anguillian_records_in_athletics,AI,18.220554,-63.068615,Male,AI,AIA,660,Nombres no disponibles,42.5
4 × 400 m relay,03:24.3,Anguilla,Americas,https://en.wikipedia.org/wiki/List_of_Anguillian_records_in_athletics,AI,18.220554,-63.068615,Male,AI,AIA,660,Nombres no disponibles,204.3
100 m,11.98,Anguilla,Americas,https://en.wikipedia.org/wiki/List_of_Anguillian_records_in_athletics,AI,18.220554,-63.068615,Female,AI,AIA,660,Desiree Cocks,11.98
200 m,24.53,Anguilla,Americas,https://en.wikipedia.org/wiki/List_of_Anguillian_records_in_athletics,AI,18.220554,-63.068615,Female,AI,AIA,660,Artesha Richardson,24.53
400 m,55.41,Anguilla,Americas,https://en.wikipedia.org/wiki/List_of_Anguillian_records_in_athletics,AI,18.220554,-63.068615,Female,AI,AIA,660,Artesha Richardson,55.41
800 m,02:19.7,Anguilla,Americas,https://en.wikipedia.org/wiki/List_of_Anguillian_records_in_athletics,AI,18.220554,-63.068615,Female,AI,AIA,660,Jonicia Richardson,139.7
1500 m,05:16.2,Anguilla,Americas,https://en.wikipedia.org/wiki/List_of_Anguillian_records_in_athletics,AI,18.220554,-63.068615,Female,AI,AIA,660,Julie Lake,316.2
3000 m,11:38.2,Anguilla,Americas,https://en.wikipedia.org/wiki/List_of_Anguillian_records_in_athletics,AI,18.220554,-63.068615,Female,AI,AIA,660,Jonicia Richardson,698.2
100 m hurdles,14.97,Anguilla,Americas,https://en.wikipedia.org/wiki/List_of_Anguillian_records_in_athletics,AI,18.220554,-63.068615,Female,AI,AIA,660,Dee-Anne Rogers,14.97
High jump,1.77,Anguilla,Americas,https://en.wikipedia.org/wiki/List_of_Anguillian_records_in_athletics,AI,18.220554,-63.068615,Female,AI,AIA,660,Shinelle Proctor,1.77
Long jump,6.71,Anguilla,Americas,https://en.wikipedia.org/wiki/List_of_Anguillian_records_in_athletics,AI,18.220554,-63.068615,Female,AI,AIA,660,Shara Proctor,6.71
Triple jump,13.74,Anguilla,Americas,https://en.wikipedia.org/wiki/List_of_Anguillian_records_in_athletics,AI,18.220554,-63.068615,Female,AI,AIA,660,Shara Proctor,13.74
Shot put,9.27,Anguilla,Americas,https://en.wikipedia.org/wiki/List_of_Anguillian_records_in_athletics,AI,18.220554,-63.068615,Female,AI,AIA,660,Dee-Ann Rogers,9.27
Discus throw,28.55,Anguilla,Americas,https://en.wikipedia.org/wiki/List_of_Anguillian_records_in_athletics,AI,18.220554,-63.068615,Female,AI,AIA,660,Shara Proctor,28.55
Javelin throw,28.1,Anguilla,Americas,https://en.wikipedia.org/wiki/List_of_Anguillian_records_in_athletics,AI,18.220554,-63.068615,Female,AI,AIA,660,Melissa Mussington,28.1
4 × 100 m relay,50.33,Anguilla,Americas,https://en.wikipedia.org/wiki/List_of_Anguillian_records_in_athletics,AI,18.220554,-63.068615,Female,AI,AIA,660,A. Gumbs,
4 × 400 m relay,03:53.0,Anguilla,Americas,https://en.wikipedia.org/wiki/List_of_Anguillian_records_in_athletics,AI,18.220554,-63.068615,Female,AI,AIA,660,A. Richardson,
100 m,9.91,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Male,AG,ATG,28,Daniel Bailey,9.91
200 m,19.88,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Male,AG,ATG,28,Miguel Francis,19.88
400 m,44.74,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Male,AG,ATG,28,Rai Benjamin,44.74
800 m,01:48.6,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Male,AG,ATG,28,Dale Jones,108.6
1500 m,03:49.4,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Male,AG,ATG,28,Dale Jones,229.4
3000 m,09:11.0,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Male,AG,ATG,28,James Baird,551
5000 m,15:13.4,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Male,AG,ATG,28,Dale Jones,913.4
10000 m,33:32.6,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Male,AG,ATG,28,Tyrone Thibou,2012.6
Marathon,2:31:49,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Male,AG,ATG,28,Cordover Simon,9109
110 m hurdles,14.07,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Male,AG,ATG,28,Randy Gillon,14.07
400 m hurdles,47.02,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Male,AG,ATG,28,Rai Benjamin,47.02
3000 m steeplechase,09:54.5,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Male,AG,ATG,28,Tyrone Thibou,594.5
High jump,2.27,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Male,AG,ATG,28,James Grayman,2.27
Pole vault,3.8,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Male,AG,ATG,28,Calvin Greenaway,3.8
Long jump,8.02,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Male,AG,ATG,28,Lester Benjamin,8.02
Triple jump,16.55,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Male,AG,ATG,28,James Browne,16.55
Shot put,15.87,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Male,AG,ATG,28,Edward Byam,15.87
Discus throw,42.79,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Male,AG,ATG,28,Henry Greaux,42.79
Hammer throw,31.82,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Male,AG,ATG,28,Lethan Nelson,31.82
Javelin throw,65.7,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Male,AG,ATG,28,Oraine Brown,65.7
4 × 100 m relay,38.01,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Male,AG,ATG,28,C. Walsh,
4 × 400 m relay,03:09.5,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Male,AG,ATG,28,N. Barnes,
100 m,11.2,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Female,AG,ATG,28,Heather Samuel,11.2
200 m,23.2,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Female,AG,ATG,28,Heather Samuel,23.2
400 m,52.49,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Female,AG,ATG,28,Afia Charles,52.49
800 m,02:06.4,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Female,AG,ATG,28,Charmaine Thomas,126.4
1500 m,04:27.5,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Female,AG,ATG,28,Janil Williams,267.5
3000 m,09:49.9,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Female,AG,ATG,28,Janil Williams,589.9
5000 m,16:56.4,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Female,AG,ATG,28,Janil Williams,1016.4
100 m hurdles,15.77,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Female,AG,ATG,28,Elma Camacho,15.77
400 m hurdles,01:02.2,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Female,AG,ATG,28,Barbara Selkridge,62.2
High jump,1.91,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Female,AG,ATG,28,Priscilla Frederick,1.91
Long jump,6.22,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Female,AG,ATG,28,Amy Harris-Willock,6.22
Triple jump,11.35,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Female,AG,ATG,28,Janicia Charles,11.35
Shot put,17.32,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Female,AG,ATG,28,Jess St. John,17.32
Discus throw,43.84,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Female,AG,ATG,28,Jess St. John,43.84
Hammer throw,59.28,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Female,AG,ATG,28,Althea Renee Charles,59.28
Javelin throw,41.11,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Female,AG,ATG,28,Amanda Edwards,41.11
4 × 100 m relay,46.22,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Female,AG,ATG,28,C. Codrington,
4 × 400 m relay,03:39.3,Antigua and Barbuda,Americas,https://en.wikipedia.org/wiki/List_of_Antiguan_and_Barbudan_records_in_athletics,AG,17.060816,-61.796428,Female,AG,ATG,28,J. Joseph,
100 m,10.23,Argentina,Americas,https://en.wikipedia.org/wiki/List_of_Argentine_records_in_athletics,AR,-38.416097,-63.616672,Male,AR,ARG,32,Carlos Gats,10.23
200 m,20.37,Argentina,Americas,https://en.wikipedia.org/wiki/List_of_Argentine_records_in_athletics,AR,-38.416097,-63.616672,Male,AR,ARG,32,Carlos Gats,20.37
400 m,46.02,Argentina,Americas,https://en.wikipedia.org/wiki/List_of_Argentine_records_in_athletics,AR,-38.416097,-63.616672,Male,AR,ARG,32,Elián Larregina,46.02
800 m,01:46.0,Argentina,Americas,https://en.wikipedia.org/wiki/List_of_Argentine_records_in_athletics,AR,-38.416097,-63.616672,Male,AR,ARG,32,Luis Migueles,106
1500 m,03:38.3,Argentina,Americas,https://en.wikipedia.org/wiki/List_of_Argentine_records_in_athletics,AR,-38.416097,-63.616672,Male,AR,ARG,32,Federico Bruno,218.3
3000 m,07:49.5,Argentina,Americas,https://en.wikipedia.org/wiki/List_of_Argentine_records_in_athletics,AR,-38.416097,-63.616672,Male,AR,ARG,32,Javier Carriqueo,469.5
5000 m,13:19.6,Argentina,Americas,https://en.wikipedia.org/wiki/List_of_Argentine_records_in_athletics,AR,-38.416097,-63.616672,Male,AR,ARG,32,Antonio Silio,799.6
10000 m,27:38.7,Argentina,Americas,https://en.wikipedia.org/wiki/List_of_Argentine_records_in_athletics,AR,-38.416097,-63.616672,Male,AR,ARG,32,Antonio Silio,1658.7
Half marathon,1:00:45,Argentina,Americas,https://en.wikipedia.org/wiki/List_of_Argentine_records_in_athletics,AR,-38.416097,-63.616672,Male,AR,ARG,32,Antonio Silio,3645
Marathon,2:09:57,Argentina,Americas,https://en.wikipedia.org/wiki/List_of_Argentine_records_in_athletics,AR,-38.416097,-63.616672,Male,AR,ARG,32,Antonio Silio,7797
110 m hurdles,13.74,Argentina,Americas,https://en.wikipedia.org/wiki/List_of_Argentine_records_in_athletics,AR,-38.416097,-63.616672,Male,AR,ARG,32,Agustín Carrera,13.74
400 m hurdles,49.28,Argentina,Americas,https://en.wikipedia.org/wiki/List_of_Argentine_records_in_athletics,AR,-38.416097,-63.616672,Male,AR,ARG,32,Guillermo Ruggeri,49.28
3000 m steeplechase,08:25.6,Argentina,Americas,https://en.wikipedia.org/wiki/List_of_Argentine_records_in_athletics,AR,-38.416097,-63.616672,Male,AR,ARG,32,Marcelo Cascabelo,505.6
High jump,2.25,Argentina,Americas,https://en.wikipedia.org/wiki/List_of_Argentine_records_in_athletics,AR,-38.416097,-63.616672,Male,AR,ARG,32,Fernando Pastoriza,2.25
Pole vault,5.75,Argentina,Americas,https://en.wikipedia.org/wiki/List_of_Argentine_records_in_athletics,AR,-38.416097,-63.616672,Male,AR,ARG,32,Germán Chiaraviglio,5.75
Long jump,7.77,Argentina,Americas,https://en.wikipedia.org/wiki/List_of_Argentine_records_in_athletics,AR,-38.416097,-63.616672,Male,AR,ARG,32,Eric Kerwitz,7.77
Triple jump,16.51,Argentina,Americas,https://en.wikipedia.org/wiki/List_of_Argentine_records_in_athletics,AR,-38.416097,-63.616672,Male,AR,ARG,32,Maximiliano Díaz,16.51
Shot put,21.26,Argentina,Americas,https://en.wikipedia.org/wiki/List_of_Argentine_records_in_athletics,AR,-38.416097,-63.616672,Male,AR,ARG,32,Germán Lauro,21.26
Discus throw,66.32,Argentina,Americas,https://en.wikipedia.org/wiki/List_of_Argentine_records_in_athletics,AR,-38.416097,-63.616672,Male,AR,ARG,32,Jorge Balliengo,66.32
Hammer throw,76.42,Argentina,Americas,https://en.wikipedia.org/wiki/List_of_Argentine_records_in_athletics,AR,-38.416097,-63.616672,Male,AR,ARG,32,Juan Ignacio Cerra,76.42
Javelin throw,83.32,Argentina,Americas,https://en.wikipedia.org/wiki/List_of_Argentine_records_in_athletics,AR,-38.416097,-63.616672,Male,AR,ARG,32,Braian Toledo,83.32
4 × 100 m relay,39.85,Argentina,Americas,https://en.wikipedia.org/wiki/List_of_Argentine_records_in_athletics,AR,-38.416097,-63.616672,Male,AR,ARG,32,M. Wilken,
4 × 400 m relay,03:08.5,Argentina,Americas,https://en.wikipedia.org/wiki/List_of_Argentine_records_in_athletics,AR,-38.416097,-63.616672,Male,AR,ARG,32,G. Aguirre,
100 m,11.4,Argentina,Americas,https://en.wikipedia.org/wiki/List_of_Argentine_records_in_athletics,AR,-38.416097,-63.616672,Female,AR,ARG,32,María Victoria Woodward,11.4
200 m,22.94,Argentina,Americas,https://en.wikipedia.org/wiki/List_of_Argentine_records_in_athletics,AR,-38.416097,-63.616672,Female,AR,ARG,32,Beatriz Allocco,22.94
400 m,52.5,Argentina,Americas,https://en.wikipedia.org/wiki/List_of_Argentine_records_in_athletics,AR,-38.416097,-63.616672,Female,AR,ARG,32,Olga Conte,52.5
800 m,02:02.9,Argentina,Americas,https://en.wikipedia.org/wiki/List_of_Argentine_records_in_athletics,AR,-38.416097,-63.616672,Female,AR,ARG,32,Marta Orellana,122.9
1500 m,04:11.7,Argentina,Americas,https://en.wikipedia.org/wiki/List_of_Argentine_records_in_athletics,AR,-38.416097,-63.616672,Female,AR,ARG,32,Carolina Lozano,251.7
3000 m,09:10.2,Argentina,Americas,https://en.wikipedia.org/wiki/List_of_Argentine_records_in_athletics,AR,-38.416097,-63.616672,Female,AR,ARG,32,Rosa Godoy,550.2
5000 m,15:36.5,Argentina,Americas,https://en.wikipedia.org/wiki/List_of_Argentine_records_in_athletics,AR,-38.416097,-63.616672,Female,AR,ARG,32,Florencia Borelli,936.5
10000 m,32:51.1,Argentina,Americas,https://en.wikipedia.org/wiki/List_of_Argentine_records_in_athletics,AR,-38.416097,-63.616672,Female,AR,ARG,32,Rosa Godoy,1971.1
Half marathon,1:12:42,Argentina,Americas,https://en.wikipedia.org/wiki/List_of_Argentine_records_in_athletics,AR,-38.416097,-63.616672,Female,AR,ARG,32,Rosa Godoy,4362
